2011-10-01T01:00:00+00:00,25, 0
2011-10-01T02:00:00+00:00,24, 0
2011-10-01T03:00:00+00:00,25, 0
2011-10-01T04:00:00+00:00,26, 112
2011-10-01T05:00:00+00:00,25, 512
2011-10-01T06:00:00+00:00,24, 400
2011-10-01T07:00:00+00:00,20, 400
2011-10-01T08:00:00+00:00,25, 400
2011-10-01T09:00:00+00:00,33, 400
2011-10-01T10:00:00+00:00,38, 360
2011-10-01T11:00:00+00:00,42, 8
2011-10-01T12:00:00+00:00,44, 32
2011-10-01T13:00:00+00:00,46, 0
2011-10-01T14:00:00+00:00,47, 0
2011-10-01T15:00:00+00:00,50, 0
2011-10-01T16:00:00+00:00,51, 0
2011-10-01T17:00:00+00:00,50, 0
2011-10-01T18:00:00+00:00,48, 0
2011-10-01T19:00:00+00:00,39, 0
2011-10-01T20:00:00+00:00,34, 0
2011-10-01T21:00:00+00:00,33, 0
2011-10-01T22:00:00+00:00,32, 0
2011-10-01T23:00:00+00:00,30, 0
2011-10-02T00:00:00+00:00,29, 0
2011-10-02T01:00:00+00:00,27, 0
2011-10-02T02:00:00+00:00,25, 0
2011-10-02T03:00:00+00:00,26, 4208
2011-10-02T04:00:00+00:00,25, 4432
2011-10-02T05:00:00+00:00,29, 4952
2011-10-02T06:00:00+00:00,32, 5176
2011-10-02T07:00:00+00:00,31, 4024
2011-10-02T08:00:00+00:00,33, 4064
2011-10-02T09:00:00+00:00,36, 4160
2011-10-02T10:00:00+00:00,41, 5016
2011-10-02T11:00:00+00:00,47, 5040
2011-10-02T12:00:00+00:00,53, 5040
2011-10-02T13:00:00+00:00,58, 5040
2011-10-02T14:00:00+00:00,63, 5040
2011-10-02T15:00:00+00:00,65, 5040
2011-10-02T16:00:00+00:00,67, 5040
2011-10-02T17:00:00+00:00,67, 5040
2011-10-02T18:00:00+00:00,65, 5040
2011-10-02T19:00:00+00:00,58, 4464
2011-10-02T20:00:00+00:00,54, 4160
2011-10-02T21:00:00+00:00,49, 4160
2011-10-02T22:00:00+00:00,52, 3352
2011-10-02T23:00:00+00:00,54, 4056
2011-10-03T00:00:00+00:00,55, 7264
2011-10-03T01:00:00+00:00,56, 6728
2011-10-03T02:00:00+00:00,55, 6904
2011-10-03T03:00:00+00:00,53, 5736
2011-10-03T04:00:00+00:00,51, 4248
2011-10-03T05:00:00+00:00,50, 4384
2011-10-03T06:00:00+00:00,49, 3528
2011-10-03T07:00:00+00:00,46, 2960
2011-10-03T08:00:00+00:00,46, 3528
2011-10-03T09:00:00+00:00,50, 3424
2011-10-03T10:00:00+00:00,53, 2928
2011-10-03T11:00:00+00:00,56, 4144
2011-10-03T12:00:00+00:00,58, 6152
2011-10-03T13:00:00+00:00,61, 5624
2011-10-03T14:00:00+00:00,62, 5552
2011-10-03T15:00:00+00:00,64, 5968
2011-10-03T16:00:00+00:00,64, 6056
2011-10-03T17:00:00+00:00,63, 3944
2011-10-03T18:00:00+00:00,61, 3264
2011-10-03T19:00:00+00:00,55, 1728
2011-10-03T20:00:00+00:00,51, 2064
2011-10-03T21:00:00+00:00,50, 1048
2011-10-03T22:00:00+00:00,50, 384
2011-10-03T23:00:00+00:00,49, 1072
2011-10-04T00:00:00+00:00,50, 1696
2011-10-04T01:00:00+00:00,51, 4088
2011-10-04T02:00:00+00:00,52, 4800
2011-10-04T03:00:00+00:00,52, 4400
2011-10-04T04:00:00+00:00,49, 3000
2011-10-04T05:00:00+00:00,51, 2800
2011-10-04T06:00:00+00:00,50, 2848
2011-10-04T07:00:00+00:00,47, 3376
2011-10-04T08:00:00+00:00,51, 3112
2011-10-04T09:00:00+00:00,55, 2440
2011-10-04T10:00:00+00:00,60, 1616
2011-10-04T11:00:00+00:00,67, 1344
2011-10-04T12:00:00+00:00,70, 1464
2011-10-04T13:00:00+00:00,72, 1776
2011-10-04T14:00:00+00:00,73, 1320
2011-10-04T15:00:00+00:00,74, 112
2011-10-04T16:00:00+00:00,74, 576
2011-10-04T17:00:00+00:00,74, 520
2011-10-04T18:00:00+00:00,71, 232
2011-10-04T19:00:00+00:00,59, 80
2011-10-04T20:00:00+00:00,50, 0
2011-10-04T21:00:00+00:00,48, 0
2011-10-04T22:00:00+00:00,46, 0
2011-10-04T23:00:00+00:00,45, 0
2011-10-05T00:00:00+00:00,48, 0
2011-10-05T01:00:00+00:00,51, 280
2011-10-05T02:00:00+00:00,48, 664
2011-10-05T03:00:00+00:00,48, 560
2011-10-05T04:00:00+00:00,48, 520
2011-10-05T05:00:00+00:00,46, 736
2011-10-05T06:00:00+00:00,45, 568
2011-10-05T07:00:00+00:00,47, 408
2011-10-05T08:00:00+00:00,51, 528
2011-10-05T09:00:00+00:00,57, 464
2011-10-05T10:00:00+00:00,65, 448
2011-10-05T11:00:00+00:00,71, 16
2011-10-05T12:00:00+00:00,74, 0
2011-10-05T13:00:00+00:00,76, 0
2011-10-05T14:00:00+00:00,78, 0
2011-10-05T15:00:00+00:00,79, 0
2011-10-05T16:00:00+00:00,80, 0
2011-10-05T17:00:00+00:00,79, 0
2011-10-05T18:00:00+00:00,73, 0
2011-10-05T19:00:00+00:00,64, 0
2011-10-05T20:00:00+00:00,53, 0
2011-10-05T21:00:00+00:00,50, 0
2011-10-05T22:00:00+00:00,51, 0
2011-10-05T23:00:00+00:00,48, 0
2011-10-06T00:00:00+00:00,49, 0
2011-10-06T01:00:00+00:00,51, 0
2011-10-06T02:00:00+00:00,51, 0
2011-10-06T03:00:00+00:00,46, 0
2011-10-06T04:00:00+00:00,44, 0
2011-10-06T05:00:00+00:00,44, 0
2011-10-06T06:00:00+00:00,44, 0
2011-10-06T07:00:00+00:00,44, 0
2011-10-06T08:00:00+00:00,48, 0
2011-10-06T09:00:00+00:00,60, 0
2011-10-06T10:00:00+00:00,70, 0
2011-10-06T11:00:00+00:00,75, 0
2011-10-06T12:00:00+00:00,78, 0
2011-10-06T13:00:00+00:00,81, 0
2011-10-06T14:00:00+00:00,82, 0
2011-10-06T15:00:00+00:00,83, 0
2011-10-06T16:00:00+00:00,83, 56
2011-10-06T17:00:00+00:00,82, 16
2011-10-06T18:00:00+00:00,78, 0
2011-10-06T19:00:00+00:00,65, 24
2011-10-06T20:00:00+00:00,53, 576
2011-10-06T21:00:00+00:00,52, 1144
2011-10-06T22:00:00+00:00,53, 424
2011-10-06T23:00:00+00:00,52, 208
2011-10-07T00:00:00+00:00,51, 80
2011-10-07T01:00:00+00:00,55, 376
2011-10-07T02:00:00+00:00,55, 1336
2011-10-07T03:00:00+00:00,60, 2280
2011-10-07T04:00:00+00:00,61, 2840
2011-10-07T05:00:00+00:00,59, 3232
2011-10-07T06:00:00+00:00,60, 2632
2011-10-07T07:00:00+00:00,54, 2216
2011-10-07T08:00:00+00:00,54, 2040
2011-10-07T09:00:00+00:00,64, 1672
2011-10-07T10:00:00+00:00,71, 1104
2011-10-07T11:00:00+00:00,77, 136
2011-10-07T12:00:00+00:00,80, 0
2011-10-07T13:00:00+00:00,84, 0
2011-10-07T14:00:00+00:00,86, 416
2011-10-07T15:00:00+00:00,86, 656
2011-10-07T16:00:00+00:00,85, 720
2011-10-07T17:00:00+00:00,83, 1408
2011-10-07T18:00:00+00:00,76, 4064
2011-10-07T19:00:00+00:00,65, 3280
2011-10-07T20:00:00+00:00,58, 2064
2011-10-07T21:00:00+00:00,58, 1544
2011-10-07T22:00:00+00:00,59, 3704
2011-10-07T23:00:00+00:00,55, 5800
2011-10-08T00:00:00+00:00,53, 11064
2011-10-08T01:00:00+00:00,50, 10032
2011-10-08T02:00:00+00:00,53, 9232
2011-10-08T03:00:00+00:00,52, 9000
2011-10-08T04:00:00+00:00,53, 10816
2011-10-08T05:00:00+00:00,52, 9728
2011-10-08T06:00:00+00:00,51, 10184
2011-10-08T07:00:00+00:00,53, 7672
2011-10-08T08:00:00+00:00,57, 8336
2011-10-08T09:00:00+00:00,60, 9576
2011-10-08T10:00:00+00:00,65, 6776
2011-10-08T11:00:00+00:00,69, 3600
2011-10-08T12:00:00+00:00,73, 2448
2011-10-08T13:00:00+00:00,77, 2936
